customer_id,age,income,gender
100265,35-44,4500.0,Male
100266,35-44,14160.0,Sex Not Available
100267,35-44,2760.0,Sex Not Available
100269,35-44,4680.0,Sex Not Available
100270,45-54,6420.0,Sex Not Available
100271,35-44,16080.0,Joint
100272,45-54,8700.0,Joint
100273,55-64,6780.0,Sex Not Available
100274,65-74,2820.0,Female
100275,35-44,3540.0,Female
100276,35-44,3840.0,Sex Not Available
100277,55-64,4200.0,Male
100279,55-64,3960.0,Male
100280,45-54,9600.0,Male
100281,65-74,5820.0,Male
100282,45-54,3720.0,Male
100283,55-64,1560.0,Female
100284,45-54,20940.0,Joint
100285,45-54,15360.0,Joint
100286,>74,3420.0,Sex Not Available
100287,45-54,6960.0,Joint
100288,65-74,4380.0,Sex Not Available
100289,>74,4620.0,Sex Not Available
100290,55-64,1800.0,Joint
100291,35-44,9240.0,Sex Not Available
100292,35-44,17280.0,Sex Not Available
100294,45-54,59760.0,Sex Not Available
100296,65-74,5700.0,Joint
100297,25-34,2100.0,Sex Not Available
100298,25-34,7140.0,Sex Not Available
100299,55-64,1140.0,Female
100300,45-54,7500.0,Sex Not Available
100301,55-64,3840.0,Sex Not Available
100302,25-34,8760.0,Female
100303,35-44,8580.0,Male
100304,35-44,5220.0,Joint
100305,65-74,6360.0,Joint
100307,35-44,5940.0,Male
100308,25-34,6960.0,Male
100309,25-34,2640.0,Male
100310,25-34,2640.0,Joint
100311,45-54,16200.0,Male
100312,55-64,2040.0,Female
100313,25-34,10140.0,Joint
100314,55-64,7980.0,Male
100315,>74,4680.0,Male
100316,35-44,6480.0,Joint
100317,35-44,7800.0,Joint
100318,55-64,4740.0,Sex Not Available
100319,25-34,6420.0,Sex Not Available
100320,35-44,8160.0,Male
100321,45-54,7500.0,Female
100322,35-44,3420.0,Female
100323,65-74,5400.0,Sex Not Available
100325,65-74,6960.0,Joint
100326,65-74,6180.0,Joint
100328,55-64,1440.0,Sex Not Available
100329,55-64,2580.0,Female
100330,65-74,15600.0,Joint
100331,65-74,1740.0,Male
100332,55-64,4980.0,Male
100333,<25,2220.0,Sex Not Available
100334,35-44,3000.0,Male
100335,45-54,7500.0,Male
100336,45-54,7380.0,Male
100337,25-34,12000.0,Male
100338,45-54,10740.0,Male
100339,>74,4620.0,Joint
100340,65-74,4080.0,Male
100341,35-44,12960.0,Joint
100342,<25,2460.0,Female
100343,25-34,4980.0,Male
100344,55-64,11460.0,Sex Not Available
100345,45-54,6240.0,Male
100346,65-74,2280.0,Joint
100347,45-54,8040.0,Joint
100348,55-64,9000.0,Male
100349,45-54,12240.0,Male
100350,55-64,8220.0,Sex Not Available
100351,25-34,3900.0,Male
100352,65-74,8280.0,Sex Not Available
100353,55-64,12360.0,Joint
100354,65-74,7200.0,Joint
100355,35-44,9660.0,Female
100356,55-64,4020.0,Male
100357,25-34,4920.0,Female
100358,25-34,14400.0,Sex Not Available
100359,35-44,7380.0,Joint
100360,55-64,6540.0,Female
100361,25-34,1680.0,Male
100362,>74,6360.0,Sex Not Available
100364,55-64,3420.0,Sex Not Available
100365,35-44,3360.0,Joint
100366,45-54,5460.0,Joint
100367,65-74,5880.0,Joint
100368,65-74,2520.0,Male
100369,45-54,7020.0,Female
100370,45-54,6120.0,Joint
100371,35-44,3660.0,Sex Not Available
100372,45-54,5640.0,Male
100373,55-64,10980.0,Female
100375,55-64,8520.0,Joint
100376,45-54,12480.0,Sex Not Available
100378,35-44,7380.0,Sex Not Available
100379,65-74,3600.0,Male
100380,25-34,2640.0,Male
100381,35-44,6420.0,Joint
100382,35-44,4260.0,Male
100383,35-44,2820.0,Sex Not Available
100384,55-64,6240.0,Male
100385,45-54,10500.0,Sex Not Available
100386,45-54,4980.0,Male
100387,>74,3540.0,Female
100388,45-54,6120.0,Joint
100389,55-64,5640.0,Joint
100390,25-34,5940.0,Sex Not Available
100392,45-54,3300.0,Male
100393,55-64,6240.0,Joint
100394,35-44,3720.0,Sex Not Available
100396,65-74,2640.0,Female
100397,35-44,5520.0,Joint
100398,45-54,5760.0,Joint
100399,65-74,3300.0,Male
100400,25-34,7740.0,Joint
100401,35-44,18660.0,Sex Not Available
100402,55-64,6720.0,Joint
100403,55-64,5280.0,Sex Not Available
100404,55-64,15000.0,Male
100405,45-54,4260.0,Sex Not Available
100406,45-54,9900.0,Joint
100407,55-64,8520.0,Joint
100408,55-64,8280.0,Male
100409,55-64,6720.0,Sex Not Available
100412,35-44,5280.0,Sex Not Available
100413,35-44,18420.0,Joint
100414,35-44,4080.0,Female
100416,45-54,4800.0,Sex Not Available
100417,65-74,4560.0,Sex Not Available
100418,55-64,2760.0,Joint
100419,35-44,6360.0,Joint
100420,65-74,1380.0,Female
100422,45-54,9540.0,Male
100423,35-44,19500.0,Male
100424,55-64,1860.0,Female
100425,35-44,6840.0,Female
100426,35-44,10800.0,Male
100428,35-44,19080.0,Sex Not Available
100429,45-54,4680.0,Sex Not Available
100430,55-64,4080.0,Joint
100431,45-54,9420.0,Joint
100432,45-54,4560.0,Female
100433,35-44,10440.0,Sex Not Available
100434,25-34,11820.0,Joint
100435,65-74,2340.0,Female
100436,55-64,12240.0,Joint
100437,45-54,3720.0,Sex Not Available
100438,45-54,4920.0,Male
100439,65-74,18360.0,Male
100440,25-34,2400.0,Male
100441,35-44,2820.0,Sex Not Available
100442,25-34,8160.0,Sex Not Available
100443,45-54,5460.0,Female
100444,35-44,3360.0,Male
100445,55-64,6720.0,Male
100446,45-54,5100.0,Sex Not Available
100447,45-54,3180.0,Male
100448,35-44,8820.0,Joint
100450,35-44,6720.0,Joint
100451,45-54,4980.0,Male
100452,55-64,8580.0,Female
100453,45-54,3780.0,Female
100454,45-54,4020.0,Female
100455,65-74,9120.0,Joint
100456,45-54,5460.0,Joint
100457,65-74,8520.0,Joint
100458,>74,1500.0,Joint
100460,55-64,10260.0,Joint
100461,>74,7320.0,Joint
100463,45-54,10320.0,Male
100464,45-54,12600.0,Male
100466,45-54,7320.0,Joint
100468,55-64,15420.0,Male
100469,45-54,3240.0,Male
100470,35-44,5820.0,Sex Not Available
100471,35-44,3540.0,Sex Not Available
100472,55-64,13320.0,Joint
100473,55-64,7800.0,Female
100474,45-54,6240.0,Female
100475,25-34,4980.0,Joint
100476,>74,4320.0,Female
100477,65-74,3780.0,Male
100478,25-34,6240.0,Male
100479,>74,3600.0,Sex Not Available
100480,45-54,6600.0,Male
100481,35-44,8040.0,Joint
100482,35-44,7200.0,Joint
100483,>74,2880.0,Sex Not Available
100484,35-44,8760.0,Male
100485,45-54,4500.0,Female
100486,45-54,9600.0,Female
100487,55-64,4620.0,Sex Not Available
100488,55-64,1440.0,Female
100489,65-74,5220.0,Male
100490,35-44,7560.0,Joint
100492,55-64,4980.0,Joint
100493,45-54,32160.0,Joint
100494,65-74,1560.0,Joint
100495,45-54,2400.0,Male
100496,55-64,6060.0,Joint
100497,65-74,1980.0,Joint
100498,35-44,3480.0,Male
100499,65-74,2640.0,Male
100500,25-34,4980.0,Female
100503,45-54,8940.0,Joint
100504,45-54,4320.0,Male
100505,35-44,4980.0,Male
100506,45-54,10200.0,Female
100507,<25,2400.0,Male
100508,>74,2400.0,Female
100509,65-74,5340.0,Sex Not Available
100510,35-44,10260.0,Joint
100512,35-44,8040.0,Sex Not Available
100513,65-74,2940.0,Sex Not Available
100514,25-34,3720.0,Male
100515,55-64,1920.0,Male
100516,55-64,3180.0,Joint
100519,65-74,12600.0,Sex Not Available
100520,65-74,14400.0,Female
100521,55-64,3300.0,Sex Not Available
100522,25-34,4140.0,Male
100523,65-74,2400.0,Sex Not Available
100524,45-54,4200.0,Male
100525,45-54,8760.0,Sex Not Available
100526,>74,2880.0,Joint
100529,35-44,8640.0,Sex Not Available
100531,35-44,11460.0,Joint
100532,55-64,13620.0,Sex Not Available
100534,35-44,8880.0,Female
100535,25-34,12180.0,Sex Not Available
100536,45-54,5160.0,Sex Not Available
100537,25-34,3060.0,Sex Not Available
100538,25-34,9780.0,Male
100539,55-64,4680.0,Male
100540,45-54,3600.0,Female
100541,25-34,10260.0,Sex Not Available
100542,55-64,1680.0,Female
100543,25-34,5100.0,Sex Not Available
100545,>74,4380.0,Joint
100546,45-54,3120.0,Female
100547,65-74,1620.0,Female
100548,65-74,9600.0,Joint
100549,25-34,17340.0,Male
100550,35-44,3720.0,Male
100551,45-54,18000.0,Female
100552,25-34,12000.0,Male
100553,55-64,2700.0,Sex Not Available
100554,25-34,5520.0,Female
100555,45-54,5400.0,Sex Not Available
100556,55-64,3120.0,Male
100557,55-64,8040.0,Male
100558,>74,22200.0,Sex Not Available
100559,55-64,9960.0,Joint
100560,55-64,7200.0,Female
100561,<25,4080.0,Sex Not Available
100562,55-64,3900.0,Female
100563,65-74,5940.0,Female
100564,45-54,19320.0,Joint
100565,45-54,5460.0,Sex Not Available
100566,45-54,4080.0,Sex Not Available
100567,55-64,1740.0,Joint
100568,25-34,8940.0,Male
100569,35-44,5280.0,Joint
100570,45-54,3840.0,Male
100571,65-74,2340.0,Female
100572,>74,2580.0,Sex Not Available
100573,45-54,12780.0,Sex Not Available
100574,25-34,4440.0,Female
100575,25-34,4860.0,Male
100576,25-34,7620.0,Joint
100577,45-54,6720.0,Sex Not Available
100578,55-64,5280.0,Sex Not Available
100579,>74,3480.0,Male
100580,35-44,3000.0,Sex Not Available
100581,35-44,14520.0,Male
100583,55-64,4200.0,Female
100584,55-64,2460.0,Female
100585,65-74,11580.0,Sex Not Available
100586,35-44,3600.0,Sex Not Available
100587,25-34,8340.0,Joint
100588,55-64,10260.0,Male
100589,35-44,17400.0,Male
100590,25-34,6420.0,Sex Not Available
100591,45-54,9780.0,Male
100593,55-64,4860.0,Joint
100594,35-44,10920.0,Joint
100595,25-34,8280.0,Male
100596,25-34,2640.0,Female
100597,35-44,10200.0,Male
100598,35-44,6780.0,Male
100599,55-64,4560.0,Male
100600,55-64,11460.0,Female
100601,25-34,9780.0,Joint
100603,55-64,3960.0,Sex Not Available
100604,25-34,4800.0,Sex Not Available
100605,25-34,3120.0,Male
100606,65-74,4500.0,Joint
100607,45-54,8040.0,Female
100608,25-34,6240.0,Joint
100609,45-54,2820.0,Male
100610,55-64,4440.0,Male
100611,35-44,12180.0,Male
100612,35-44,6120.0,Joint
100613,65-74,1740.0,Female
100614,65-74,2340.0,Sex Not Available
100615,45-54,3780.0,Male
100616,55-64,1980.0,Sex Not Available
100617,25-34,4500.0,Male
100618,55-64,4080.0,Joint
100619,35-44,3300.0,Male
100620,25-34,4800.0,Male
100621,65-74,2880.0,Sex Not Available
100622,45-54,18480.0,Male
100624,55-64,4980.0,Sex Not Available
100625,35-44,13200.0,Male
100626,25-34,4080.0,Male
100627,35-44,6900.0,Joint
100628,35-44,8100.0,Sex Not Available
100629,45-54,9960.0,Male
100630,45-54,21720.0,Male
100631,65-74,1500.0,Female
100632,35-44,17340.0,Joint
100633,55-64,4920.0,Female
100636,45-54,12540.0,Male
100637,45-54,8340.0,Joint
100638,65-74,3900.0,Sex Not Available
100639,65-74,2880.0,Female
100640,35-44,14520.0,Joint
100641,35-44,8100.0,Joint
100642,65-74,1800.0,Female
100643,35-44,5760.0,Male
100644,45-54,14460.0,Joint
100645,65-74,1680.0,Male
100646,45-54,19020.0,Male
100647,25-34,3960.0,Male
100648,25-34,3660.0,Male
100649,65-74,9000.0,Sex Not Available
100650,35-44,2460.0,Female
100651,45-54,5160.0,Female
100652,35-44,5220.0,Male
100653,35-44,5640.0,Female
100654,55-64,6540.0,Sex Not Available
100655,45-54,14580.0,Joint
100656,65-74,14100.0,Joint
100657,35-44,7800.0,Male
100658,35-44,11280.0,Female
100660,65-74,2280.0,Sex Not Available
100662,35-44,3180.0,Female
100663,55-64,9240.0,Male
100664,65-74,16680.0,Joint
100665,65-74,7440.0,Sex Not Available
100666,35-44,7020.0,Joint
100667,35-44,6060.0,Joint
100668,35-44,22860.0,Joint
100669,25-34,7560.0,Sex Not Available
100670,25-34,5820.0,Sex Not Available
100671,25-34,11160.0,Joint
100672,>74,3000.0,Sex Not Available
100673,55-64,4620.0,Joint
100674,65-74,5520.0,Male
100675,55-64,5400.0,Female
100676,25-34,2040.0,Joint
100677,25-34,4320.0,Joint
100678,55-64,8040.0,Female
100679,65-74,5400.0,Joint
100681,55-64,3840.0,Female
100683,55-64,14400.0,Joint
100684,55-64,3900.0,Female
100685,35-44,7200.0,Female
100686,45-54,1320.0,Male
100687,55-64,2040.0,Sex Not Available
100688,25-34,9780.0,Joint
100689,25-34,3960.0,Male
100690,45-54,10200.0,Male
100691,25-34,5580.0,Male
100692,45-54,6600.0,Female
100694,65-74,1500.0,Female
100695,25-34,7200.0,Joint
100696,35-44,12000.0,Joint
100697,55-64,3600.0,Sex Not Available
100698,35-44,7620.0,Female
100699,35-44,17400.0,Male
100700,35-44,1320.0,Male
100701,55-64,11340.0,Male
100702,65-74,6900.0,Joint
100703,65-74,1620.0,Female
100704,35-44,12000.0,Sex Not Available
100705,35-44,4140.0,Male
100706,45-54,6720.0,Female
100707,35-44,8520.0,Sex Not Available
100708,45-54,4980.0,Joint
100709,35-44,5040.0,Male
100710,35-44,12060.0,Sex Not Available
100711,25-34,3420.0,Female
100712,55-64,61620.0,Joint
100713,55-64,1440.0,Joint
100714,55-64,6540.0,Joint
100715,45-54,7320.0,Sex Not Available
100716,35-44,15000.0,Male
100718,55-64,5460.0,Joint
100719,45-54,8280.0,Male
100720,35-44,4440.0,Joint
100721,65-74,2040.0,Male
100722,35-44,8700.0,Joint
100723,45-54,3960.0,Sex Not Available
100724,25-34,6720.0,Male
100725,45-54,2580.0,Sex Not Available
100726,45-54,4680.0,Joint
100727,45-54,14160.0,Female
100728,25-34,4320.0,Female
100729,45-54,5460.0,Male
100730,55-64,12120.0,Female
100731,65-74,3660.0,Sex Not Available
100732,45-54,6720.0,Sex Not Available
100733,45-54,3780.0,Sex Not Available
100734,65-74,4920.0,Sex Not Available
100735,45-54,12780.0,Joint
100736,35-44,2040.0,Sex Not Available
100737,65-74,1860.0,Male
100738,55-64,7500.0,Joint
100739,55-64,4740.0,Joint
100740,55-64,6540.0,Male
100741,25-34,6660.0,Male
100742,25-34,3420.0,Female
100743,35-44,4200.0,Male
100744,45-54,4980.0,Sex Not Available
100745,35-44,7200.0,Male
100747,35-44,4320.0,Male
100748,35-44,4740.0,Male
100749,65-74,2820.0,Sex Not Available
100750,25-34,6600.0,Joint
100751,45-54,4380.0,Male
100752,45-54,8700.0,Male
100753,25-34,3540.0,Male
100754,35-44,10260.0,Male
100755,45-54,10320.0,Joint
100756,35-44,5280.0,Sex Not Available
100757,35-44,10620.0,Joint
100758,65-74,4080.0,Male
100759,55-64,8880.0,Female
100760,65-74,2520.0,Female
100761,55-64,3660.0,Sex Not Available
100762,25-34,9480.0,Male
100763,45-54,3180.0,Male
100766,25-34,9000.0,Male
100767,65-74,2220.0,Sex Not Available
100768,45-54,3720.0,Male
100769,65-74,4620.0,Female
100770,55-64,13620.0,Male
100771,45-54,11100.0,Joint
100772,35-44,7440.0,Male
100773,25-34,6300.0,Male
100774,55-64,2940.0,Sex Not Available
100775,25-34,6360.0,Male
100776,35-44,6060.0,Female
100778,25-34,7860.0,Joint
100779,35-44,5820.0,Sex Not Available
100780,55-64,2640.0,Female
100781,45-54,3660.0,Sex Not Available
100782,65-74,3120.0,Sex Not Available
100784,55-64,15900.0,Female
100785,45-54,10440.0,Male
100786,25-34,7440.0,Joint
100787,25-34,2160.0,Male
100788,35-44,7500.0,Sex Not Available
100789,65-74,5280.0,Joint
100790,35-44,5100.0,Male
100791,65-74,7140.0,Male
100792,55-64,3360.0,Joint
100793,35-44,8100.0,Joint
100794,45-54,1920.0,Sex Not Available
100795,45-54,9600.0,Sex Not Available
100796,55-64,5040.0,Sex Not Available
100797,65-74,1800.0,Female
100798,35-44,10500.0,Male
100799,45-54,7320.0,Female
100800,45-54,8400.0,Sex Not Available
100801,55-64,3660.0,Female
100802,25-34,5640.0,Male
100803,65-74,4320.0,Sex Not Available
100804,45-54,5400.0,Sex Not Available
100805,35-44,9360.0,Male
100806,35-44,5760.0,Female
100807,45-54,12960.0,Sex Not Available
100810,45-54,9420.0,Sex Not Available
100811,45-54,9120.0,Joint
100813,45-54,1140.0,Female
100814,45-54,1440.0,Sex Not Available
100815,65-74,4440.0,Male
100816,25-34,2460.0,Female
100817,35-44,32820.0,Joint
100818,35-44,19560.0,Joint
100819,45-54,18000.0,Male
100820,45-54,4500.0,Female
100822,35-44,7500.0,Male
100823,45-54,31320.0,Joint
100824,55-64,21840.0,Joint
100825,45-54,7500.0,Male
100826,65-74,2760.0,Female
100827,55-64,3900.0,Male
100828,55-64,780.0,Female
100829,35-44,6360.0,Joint
100830,>74,13500.0,Joint
100832,45-54,20520.0,Joint
100833,55-64,4560.0,Sex Not Available
100834,45-54,2880.0,Sex Not Available
100835,45-54,21780.0,Male
100836,55-64,2160.0,Joint
100837,>74,3540.0,Female
100838,65-74,3060.0,Female
100839,35-44,8580.0,Male
100840,65-74,1380.0,Female
100841,55-64,7740.0,Male
100842,55-64,4320.0,Sex Not Available
100843,35-44,6000.0,Joint
100844,55-64,8220.0,Joint
100845,35-44,6600.0,Sex Not Available
100846,55-64,9000.0,Male
100847,35-44,8820.0,Male
100848,45-54,2580.0,Female
100849,55-64,7500.0,Male
100850,35-44,6300.0,Sex Not Available
100851,25-34,3960.0,Joint
100852,35-44,13860.0,Joint
100853,>74,5400.0,Joint
100855,35-44,5340.0,Joint
100856,35-44,13680.0,Male
100857,55-64,2460.0,Female
100858,45-54,5820.0,Male
100860,45-54,3360.0,Male
100861,45-54,6840.0,Female
100862,55-64,30660.0,Joint
100863,45-54,8100.0,Male
100864,35-44,3600.0,Sex Not Available
100865,65-74,6840.0,Sex Not Available
100867,35-44,6960.0,Male
100868,>74,1920.0,Male
100869,35-44,5580.0,Male
100870,45-54,10380.0,Joint
100871,>74,4320.0,Female
100872,35-44,4020.0,Male
100873,35-44,10980.0,Female
100874,55-64,2220.0,Male
100875,65-74,5820.0,Sex Not Available
100876,55-64,7680.0,Sex Not Available
100877,55-64,2760.0,Sex Not Available
100878,25-34,3000.0,Male
100879,35-44,11820.0,Male
100880,55-64,11700.0,Sex Not Available
100881,45-54,7920.0,Joint
100882,55-64,3840.0,Sex Not Available
100883,55-64,16080.0,Male
100885,45-54,3900.0,Male
100886,35-44,1920.0,Female
100887,45-54,37800.0,Joint
100888,55-64,13800.0,Sex Not Available
100889,65-74,5940.0,Male
100890,55-64,1260.0,Sex Not Available
100891,55-64,5700.0,Sex Not Available
100892,45-54,11820.0,Joint
100893,55-64,38280.0,Joint
100895,>74,5400.0,Male
100896,25-34,7800.0,Joint
100897,55-64,3840.0,Female
100898,45-54,7140.0,Sex Not Available
100899,25-34,3120.0,Sex Not Available
100900,25-34,6600.0,Joint
100901,65-74,5580.0,Sex Not Available
100902,55-64,1860.0,Male
100903,55-64,7920.0,Male
100904,45-54,8340.0,Female
100905,35-44,7200.0,Male
100906,35-44,10140.0,Male
100907,65-74,4380.0,Sex Not Available
100908,25-34,22500.0,Joint
100909,25-34,4920.0,Male
100910,25-34,5400.0,Sex Not Available
100911,45-54,4500.0,Female
100912,35-44,8940.0,Sex Not Available
100913,45-54,4500.0,Joint
100914,35-44,6420.0,Female
100915,45-54,2940.0,Sex Not Available
100916,35-44,5220.0,Joint
100919,25-34,7260.0,Sex Not Available
100920,45-54,4860.0,Female
100921,55-64,4440.0,Male
100922,25-34,5340.0,Male
100923,65-74,4080.0,Sex Not Available
100924,55-64,9780.0,Sex Not Available
100925,65-74,3180.0,Sex Not Available
100926,35-44,8880.0,Male
100927,45-54,4680.0,Female
100928,35-44,8160.0,Male
100929,65-74,9780.0,Joint
100930,35-44,21480.0,Joint
100931,35-44,9120.0,Sex Not Available
100932,25-34,1920.0,Female
100933,55-64,27120.0,Male
100934,45-54,10560.0,Male
100935,25-34,3240.0,Sex Not Available
100936,65-74,5460.0,Male
100937,65-74,12420.0,Joint
100938,35-44,5400.0,Sex Not Available
100939,55-64,12600.0,Female
100940,35-44,7200.0,Female
100941,65-74,3420.0,Sex Not Available
100942,45-54,5460.0,Joint
100943,45-54,9900.0,Female
100944,55-64,6060.0,Sex Not Available
100945,>74,7320.0,Female
100946,45-54,11820.0,Joint
100947,45-54,4560.0,Female
100948,55-64,1800.0,Female
100949,25-34,3600.0,Male
100950,55-64,5040.0,Sex Not Available
100951,35-44,3420.0,Male
100952,55-64,3120.0,Joint
100953,35-44,6600.0,Male
100955,35-44,3660.0,Female
100956,55-64,3000.0,Female
100957,55-64,4860.0,Male
100958,55-64,4140.0,Female
100959,35-44,6660.0,Sex Not Available
100961,25-34,9540.0,Female
100962,45-54,6720.0,Female
100963,35-44,2880.0,Female
100965,55-64,4020.0,Sex Not Available
100966,55-64,18000.0,Joint
100967,>74,5160.0,Female
100968,65-74,7260.0,Male
100969,45-54,20460.0,Joint
100970,35-44,3960.0,Female
100971,25-34,4080.0,Joint
100973,55-64,4560.0,Joint
100974,35-44,5700.0,Male
100975,25-34,6780.0,Male
100976,45-54,13560.0,Male
100977,45-54,8220.0,Male
100978,55-64,4200.0,Joint
100979,35-44,10680.0,Joint
100980,55-64,3180.0,Sex Not Available
100981,45-54,7860.0,Joint
100982,35-44,2820.0,Sex Not Available
100983,35-44,8520.0,Sex Not Available
100986,65-74,5220.0,Female
100987,65-74,11880.0,Sex Not Available
100988,>74,3960.0,Sex Not Available
100989,25-34,2220.0,Sex Not Available
100990,45-54,2880.0,Sex Not Available
100991,45-54,16680.0,Joint
100992,25-34,32580.0,Joint
100993,35-44,2040.0,Female
100994,45-54,6240.0,Joint
100995,55-64,8580.0,Joint
100996,55-64,2040.0,Sex Not Available
100997,55-64,8160.0,Joint
100998,55-64,9780.0,Joint
100999,35-44,3420.0,Male
101000,35-44,10020.0,Joint
101001,55-64,7740.0,Male
101002,45-54,2760.0,Sex Not Available
101003,25-34,6600.0,Sex Not Available
101004,55-64,25500.0,Sex Not Available
101006,25-34,5460.0,Male
101007,>74,1080.0,Male
101008,25-34,6480.0,Joint
101009,45-54,6060.0,Sex Not Available
101010,25-34,2580.0,Sex Not Available
101011,35-44,3360.0,Female
101012,>74,19020.0,Joint
101014,55-64,24120.0,Female
101015,25-34,5460.0,Male
101016,45-54,17700.0,Joint
101017,45-54,6600.0,Male
101018,65-74,3600.0,Sex Not Available
101019,45-54,9120.0,Joint
101020,35-44,9180.0,Female
101021,45-54,2340.0,Sex Not Available
101022,25-34,9480.0,Joint
101023,45-54,6300.0,Sex Not Available
101024,55-64,12180.0,Sex Not Available
101026,55-64,5040.0,Sex Not Available
101027,55-64,48240.0,Joint
101028,55-64,5820.0,Female
101029,65-74,5580.0,Sex Not Available
101030,65-74,6060.0,Male
101031,35-44,12540.0,Joint
101032,35-44,4200.0,Female
101033,25-34,5400.0,Male
101034,35-44,1980.0,Sex Not Available
101035,45-54,2760.0,Sex Not Available
101036,65-74,3420.0,Sex Not Available
101037,>74,8460.0,Joint
101038,65-74,3780.0,Joint
101039,35-44,3600.0,Male
101040,45-54,10500.0,Sex Not Available
101041,45-54,6060.0,Sex Not Available
101042,25-34,8700.0,Joint
101043,45-54,6900.0,Joint
101044,65-74,11760.0,Sex Not Available
101045,25-34,4740.0,Female
101047,35-44,4080.0,Male
101048,35-44,6900.0,Joint
101049,55-64,22260.0,Male
101050,65-74,2280.0,Female
101051,35-44,6960.0,Male
101052,65-74,6120.0,Joint
101053,45-54,3540.0,Male
101054,25-34,2580.0,Male
101055,25-34,10080.0,Male
101056,65-74,5460.0,Sex Not Available
101057,35-44,11400.0,Joint
101058,45-54,10200.0,Female
101059,65-74,2880.0,Female
101060,35-44,6480.0,Male
101061,65-74,2520.0,Sex Not Available
101062,35-44,2100.0,Female
101063,35-44,2520.0,Joint
101064,35-44,2760.0,Joint
101065,45-54,3840.0,Female
101067,65-74,2580.0,Sex Not Available
101068,45-54,4560.0,Sex Not Available
101069,45-54,2400.0,Sex Not Available
101070,35-44,13740.0,Joint
101071,>74,7200.0,Joint
101072,55-64,7080.0,Male
101073,45-54,7800.0,Female
101074,55-64,12540.0,Joint
101075,65-74,3180.0,Sex Not Available
101076,55-64,14460.0,Female
101077,35-44,3900.0,Male
101078,25-34,4440.0,Male
101079,55-64,8820.0,Joint
101080,45-54,11700.0,Joint
101082,>74,1500.0,Sex Not Available
101083,45-54,9000.0,Sex Not Available
101084,25-34,6480.0,Male
101085,35-44,8160.0,Joint
101086,25-34,9300.0,Joint
101087,65-74,8100.0,Joint
101088,35-44,3120.0,Sex Not Available
101089,55-64,7260.0,Male
101090,65-74,4260.0,Sex Not Available
101091,35-44,14880.0,Joint
101092,55-64,6720.0,Male
101093,65-74,2100.0,Female
101094,25-34,7740.0,Male
101095,>74,3660.0,Sex Not Available
101096,25-34,3960.0,Joint
101097,65-74,10860.0,Joint
101098,65-74,2640.0,Female
101099,55-64,6840.0,Male
101100,35-44,16620.0,Sex Not Available
101101,35-44,3420.0,Male
101102,65-74,2700.0,Sex Not Available
101103,45-54,4920.0,Male
101104,55-64,2940.0,Joint
101105,25-34,9000.0,Joint
101106,35-44,10260.0,Female
101107,45-54,11880.0,Female
101108,45-54,6900.0,Female
101109,35-44,4380.0,Joint
101110,45-54,6720.0,Sex Not Available
101111,25-34,3540.0,Female
101112,65-74,4320.0,Sex Not Available
101113,35-44,13500.0,Sex Not Available
101114,45-54,7920.0,Sex Not Available
101115,65-74,4320.0,Female
101116,25-34,10080.0,Joint
101117,25-34,3240.0,Sex Not Available
101118,55-64,3360.0,Joint
101119,45-54,3480.0,Female
101120,55-64,5340.0,Male
101121,35-44,7320.0,Joint
101122,65-74,2700.0,Female
101123,45-54,2700.0,Male
101124,65-74,10020.0,Male
101125,45-54,14400.0,Male
101126,35-44,4620.0,Sex Not Available
101127,35-44,3600.0,Sex Not Available
101128,35-44,8880.0,Sex Not Available
101129,>74,3480.0,Male
101130,35-44,8820.0,Sex Not Available
101131,45-54,8160.0,Female
101132,55-64,3840.0,Male
101133,55-64,7320.0,Joint
101134,45-54,11400.0,Sex Not Available
101135,35-44,12060.0,Female
101137,55-64,5400.0,Male
101138,25-34,5040.0,Joint
101139,45-54,8160.0,Joint
101140,25-34,4380.0,Sex Not Available
101141,65-74,9960.0,Joint
101142,65-74,5940.0,Male
101143,45-54,2100.0,Sex Not Available
101144,25-34,6060.0,Female
101145,55-64,5400.0,Female
101146,45-54,7920.0,Sex Not Available
101147,55-64,5520.0,Male
101148,45-54,3060.0,Female
101149,35-44,3360.0,Male
101150,65-74,6660.0,Sex Not Available
101151,55-64,780.0,Sex Not Available
101152,65-74,4740.0,Female
101153,35-44,4620.0,Male
101154,35-44,10260.0,Joint
101155,55-64,2580.0,Sex Not Available
101156,35-44,12900.0,Joint
101157,65-74,2040.0,Joint
101158,55-64,12960.0,Joint
101159,55-64,7380.0,Joint
101160,65-74,6300.0,Joint
101161,35-44,6000.0,Male
101162,65-74,2220.0,Sex Not Available
101163,55-64,4020.0,Sex Not Available
101164,45-54,4080.0,Female
101165,<25,3660.0,Sex Not Available
101166,45-54,4800.0,Sex Not Available
101167,35-44,9000.0,Joint
101169,55-64,4440.0,Joint
101170,45-54,7140.0,Male
101171,35-44,7200.0,Male
101172,45-54,8220.0,Sex Not Available
101174,45-54,5400.0,Male
101175,25-34,5100.0,Male
101176,25-34,8940.0,Joint
101177,35-44,12120.0,Female
101178,65-74,2100.0,Sex Not Available
101179,45-54,11040.0,Sex Not Available
101180,65-74,9840.0,Joint
101181,55-64,8280.0,Joint
101182,55-64,2820.0,Male
101183,45-54,2880.0,Female
101184,35-44,15180.0,Sex Not Available
101185,65-74,2880.0,Joint
101186,45-54,6060.0,Joint
