loan_id,loan_amount,credit_score,default_status,customer_id
27036,356500,609,0,27036
27037,286500,696,0,27037
27038,826500,644,1,27038
27039,506500,869,0,27039
27040,626500,550,1,27040
27041,96500,686,0,27041
27042,116500,864,0,27042
27043,236500,664,0,27043
27044,596500,601,0,27044
27045,586500,616,1,27045
27046,306500,535,0,27046
27047,656500,534,1,27047
27048,406500,552,0,27048
27049,106500,853,0,27049
27050,446500,708,0,27050
27051,286500,889,1,27051
27052,216500,829,1,27052
27053,346500,519,0,27053
27054,96500,749,0,27054
27055,106500,550,1,27055
27056,346500,735,0,27056
27057,286500,746,0,27057
27058,76500,603,1,27058
27059,306500,544,0,27059
27060,186500,778,0,27060
27061,486500,570,0,27061
27062,226500,747,1,27062
27063,466500,615,1,27063
27064,676500,750,0,27064
27065,176500,868,0,27065
27066,296500,735,0,27066
27067,296500,738,1,27067
27068,456500,825,1,27068
27069,166500,551,1,27069
27070,476500,535,0,27070
27071,446500,738,0,27071
27072,416500,565,1,27072
27073,306500,708,0,27073
27074,466500,590,0,27074
27075,566500,850,0,27075
27076,406500,642,0,27076
27077,266500,719,0,27077
27078,626500,847,0,27078
27079,206500,622,0,27079
27080,416500,587,0,27080
27081,616500,697,0,27081
27082,326500,588,1,27082
27083,726500,766,1,27083
27084,186500,615,0,27084
27085,316500,550,1,27085
27086,226500,822,1,27086
27087,336500,679,0,27087
27088,456500,752,0,27088
27089,306500,771,1,27089
27090,646500,743,0,27090
27091,286500,569,0,27091
27092,636500,834,0,27092
27093,116500,827,0,27093
27094,366500,889,0,27094
27095,406500,556,0,27095
27096,516500,544,0,27096
27097,516500,671,0,27097
27098,326500,567,0,27098
27099,556500,868,1,27099
27100,426500,602,0,27100
27101,366500,662,1,27101
27102,116500,595,0,27102
27103,86500,756,0,27103
27104,296500,502,1,27104
27105,276500,686,0,27105
27106,336500,512,0,27106
27107,386500,598,0,27107
27108,296500,837,1,27108
27109,356500,679,0,27109
27110,196500,822,1,27110
27111,396500,602,0,27111
27112,216500,809,0,27112
27113,656500,588,0,27113
27114,236500,814,1,27114
27115,466500,578,0,27115
27116,96500,564,1,27116
27117,176500,741,1,27117
27118,206500,838,0,27118
27119,386500,681,1,27119
27120,416500,790,0,27120
27121,246500,821,1,27121
27122,436500,687,1,27122
27123,246500,642,0,27123
27124,346500,872,0,27124
27125,366500,651,1,27125
27126,176500,796,1,27126
27127,586500,550,0,27127
27128,656500,681,0,27128
27129,296500,743,0,27129
27130,1356500,695,1,27130
27131,256500,705,0,27131
27132,96500,805,0,27132
27133,106500,634,0,27133
27134,276500,744,0,27134
27135,476500,775,0,27135
27136,436500,752,0,27136
27137,216500,611,0,27137
27138,206500,768,0,27138
27139,176500,859,0,27139
27140,326500,507,0,27140
27141,196500,545,0,27141
27142,216500,706,0,27142
27143,476500,659,1,27143
27144,486500,530,0,27144
27145,276500,878,0,27145
27146,386500,653,0,27146
27147,756500,862,1,27147
27148,376500,894,0,27148
27149,86500,512,1,27149
27150,546500,502,0,27150
27151,596500,540,0,27151
27152,486500,761,0,27152
27153,666500,853,0,27153
27154,96500,679,1,27154
27155,666500,852,0,27155
27156,86500,618,1,27156
27157,416500,698,0,27157
27158,206500,685,0,27158
27159,346500,741,1,27159
27160,726500,650,0,27160
27161,766500,732,0,27161
27162,316500,663,1,27162
27163,146500,699,0,27163
27164,406500,815,0,27164
27165,506500,787,0,27165
27166,246500,640,0,27166
27167,636500,691,0,27167
27168,316500,581,0,27168
27169,176500,607,0,27169
27170,366500,754,0,27170
27171,136500,768,0,27171
27172,156500,797,1,27172
27173,286500,569,0,27173
27174,256500,699,0,27174
27175,236500,784,1,27175
27176,246500,737,0,27176
27177,566500,709,0,27177
27178,216500,753,0,27178
27179,256500,517,0,27179
27180,326500,562,0,27180
27181,286500,783,0,27181
27182,176500,875,0,27182
27183,296500,591,0,27183
27184,416500,505,0,27184
27185,466500,653,0,27185
27186,446500,753,0,27186
27187,436500,615,0,27187
27188,106500,669,1,27188
27189,136500,555,1,27189
27190,366500,548,0,27190
27191,136500,698,0,27191
27192,126500,553,0,27192
27193,726500,756,1,27193
27194,306500,844,1,27194
27195,206500,725,0,27195
27196,216500,639,0,27196
27197,706500,769,0,27197
27198,476500,849,0,27198
27199,276500,770,0,27199
27200,206500,506,1,27200
27201,586500,885,0,27201
27202,276500,644,0,27202
27203,276500,564,0,27203
27204,476500,861,0,27204
27205,136500,552,0,27205
27206,166500,640,0,27206
27207,86500,666,0,27207
27208,616500,504,0,27208
27209,486500,743,0,27209
27210,216500,577,1,27210
27211,496500,558,1,27211
27212,666500,591,0,27212
27213,76500,688,1,27213
27214,366500,780,1,27214
27215,326500,702,0,27215
27216,66500,871,0,27216
27217,1056500,612,0,27217
27218,406500,859,0,27218
27219,196500,504,1,27219
27220,206500,598,1,27220
27221,326500,513,0,27221
27222,766500,597,0,27222
27223,216500,818,0,27223
27224,576500,757,0,27224
27225,196500,646,0,27225
27226,116500,701,1,27226
27227,506500,523,0,27227
27228,306500,890,0,27228
27229,76500,841,0,27229
27230,76500,505,0,27230
27231,606500,753,0,27231
27232,1546500,878,1,27232
27233,206500,834,0,27233
27234,596500,579,0,27234
27235,196500,562,0,27235
27236,166500,602,0,27236
27237,616500,698,0,27237
27238,376500,844,0,27238
27239,276500,806,0,27239
27240,296500,586,0,27240
27241,186500,750,1,27241
27242,446500,878,1,27242
27243,146500,623,1,27243
27244,166500,582,0,27244
27245,456500,618,0,27245
27246,476500,876,0,27246
27247,176500,509,0,27247
27248,586500,798,0,27248
27249,176500,863,0,27249
27250,166500,538,1,27250
27251,166500,555,0,27251
27252,426500,703,0,27252
27253,336500,867,0,27253
27254,156500,564,1,27254
27255,406500,739,1,27255
27256,146500,879,0,27256
27257,306500,701,1,27257
27258,146500,508,0,27258
27259,606500,800,0,27259
27260,456500,675,0,27260
27261,346500,659,0,27261
27262,406500,549,0,27262
27263,556500,836,1,27263
27264,786500,689,1,27264
27265,206500,538,0,27265
27266,276500,574,0,27266
27267,246500,626,1,27267
27268,246500,634,0,27268
27269,186500,579,1,27269
27270,396500,534,0,27270
27271,206500,532,0,27271
27272,216500,586,0,27272
27273,336500,508,0,27273
27274,676500,807,0,27274
27275,466500,726,0,27275
27276,1186500,877,1,27276
27277,756500,599,0,27277
27278,216500,864,0,27278
27279,266500,693,0,27279
27280,566500,748,1,27280
27281,256500,616,0,27281
27282,256500,557,0,27282
27283,156500,619,1,27283
27284,406500,765,0,27284
27285,236500,561,1,27285
27286,206500,721,0,27286
27287,316500,887,0,27287
27288,106500,544,1,27288
27289,506500,665,0,27289
27290,476500,686,1,27290
27291,276500,775,0,27291
27292,326500,516,0,27292
27293,996500,860,0,27293
27294,156500,613,0,27294
27295,206500,822,0,27295
27296,396500,872,0,27296
27297,66500,804,0,27297
27298,336500,725,1,27298
27299,176500,640,0,27299
27300,726500,888,0,27300
27301,236500,763,0,27301
27302,466500,562,0,27302
27303,226500,747,0,27303
27304,366500,718,0,27304
27305,486500,590,0,27305
27306,226500,890,0,27306
27307,806500,852,1,27307
27308,546500,560,0,27308
27309,286500,716,0,27309
27310,136500,859,0,27310
27311,446500,717,0,27311
27312,196500,724,0,27312
27313,136500,599,0,27313
27314,266500,681,0,27314
27315,396500,751,0,27315
27316,226500,735,0,27316
27317,486500,612,0,27317
27318,296500,732,0,27318
27319,736500,775,0,27319
27320,666500,810,0,27320
27321,236500,527,0,27321
27322,106500,631,0,27322
27323,416500,690,1,27323
27324,266500,691,0,27324
27325,406500,643,0,27325
27326,186500,684,0,27326
27327,716500,554,0,27327
27328,216500,647,0,27328
27329,116500,734,0,27329
27330,156500,570,0,27330
27331,306500,820,0,27331
27332,306500,711,0,27332
27333,396500,533,1,27333
27334,106500,713,1,27334
27335,206500,758,1,27335
27336,366500,577,1,27336
27337,366500,823,0,27337
27338,206500,674,0,27338
27339,316500,683,0,27339
27340,116500,856,1,27340
27341,176500,725,1,27341
27342,576500,698,0,27342
27343,326500,667,0,27343
27344,306500,663,0,27344
27345,136500,680,0,27345
27346,116500,554,0,27346
27347,246500,662,0,27347
27348,246500,790,0,27348
27349,236500,502,0,27349
27350,136500,662,1,27350
27351,396500,513,0,27351
27352,156500,762,1,27352
27353,426500,628,0,27353
27354,306500,731,0,27354
27355,396500,597,1,27355
27356,196500,884,0,27356
27357,576500,609,0,27357
27358,246500,741,0,27358
27359,286500,856,0,27359
27360,456500,807,0,27360
27361,286500,572,0,27361
27362,256500,552,0,27362
27363,146500,740,0,27363
27364,396500,817,0,27364
27365,556500,687,0,27365
27366,306500,813,0,27366
27367,286500,825,0,27367
27368,116500,617,1,27368
27369,446500,789,0,27369
27370,516500,592,0,27370
27371,126500,873,0,27371
27372,316500,735,1,27372
27373,186500,860,0,27373
27374,236500,572,0,27374
27375,396500,657,1,27375
27376,246500,723,0,27376
27377,246500,810,0,27377
27378,456500,797,0,27378
27379,446500,600,0,27379
27380,186500,695,0,27380
27381,446500,827,0,27381
27382,306500,593,0,27382
27383,596500,713,0,27383
27384,596500,758,0,27384
27385,286500,632,1,27385
27386,296500,590,0,27386
27387,416500,614,0,27387
27388,146500,758,0,27388
27389,496500,811,0,27389
27390,466500,696,1,27390
27391,116500,813,0,27391
27392,316500,777,1,27392
27393,226500,507,0,27393
27394,486500,681,0,27394
27395,316500,605,0,27395
27396,126500,507,0,27396
27397,176500,515,0,27397
27398,366500,679,0,27398
27399,316500,719,1,27399
27400,76500,507,1,27400
27401,256500,631,0,27401
27402,196500,512,1,27402
27403,616500,869,0,27403
27404,306500,518,0,27404
27405,316500,577,0,27405
27406,226500,648,0,27406
27407,706500,692,0,27407
27408,526500,553,0,27408
27409,276500,883,0,27409
27410,276500,528,0,27410
27411,166500,681,1,27411
27412,596500,592,0,27412
27413,376500,575,0,27413
27414,96500,735,1,27414
27415,376500,668,0,27415
27416,196500,514,1,27416
27417,526500,668,0,27417
27418,426500,644,1,27418
27419,526500,896,1,27419
27420,216500,617,0,27420
27421,386500,627,1,27421
27422,436500,521,0,27422
27423,486500,741,0,27423
27424,266500,535,1,27424
27425,226500,663,0,27425
27426,226500,739,0,27426
27427,316500,756,1,27427
27428,376500,563,0,27428
27429,656500,635,0,27429
27430,346500,538,0,27430
27431,276500,584,0,27431
27432,286500,582,0,27432
27433,196500,754,0,27433
27434,306500,711,0,27434
27435,416500,636,1,27435
27436,86500,658,0,27436
27437,316500,788,0,27437
27438,346500,899,0,27438
27439,236500,759,0,27439
27440,226500,824,1,27440
27441,346500,740,0,27441
27442,156500,716,1,27442
27443,426500,589,0,27443
27444,206500,502,1,27444
27445,396500,785,0,27445
27446,186500,751,0,27446
27447,306500,862,0,27447
27448,306500,849,0,27448
27449,166500,838,0,27449
27450,316500,784,0,27450
27451,186500,717,1,27451
27452,656500,762,1,27452
27453,96500,858,0,27453
27454,486500,784,0,27454
27455,266500,635,0,27455
27456,506500,564,0,27456
27457,266500,603,0,27457
27458,246500,715,0,27458
27459,136500,509,0,27459
27460,86500,843,0,27460
27461,96500,676,0,27461
27462,306500,891,0,27462
27463,86500,522,0,27463
27464,356500,545,1,27464
27465,486500,808,1,27465
27466,296500,570,0,27466
27467,446500,848,0,27467
27468,336500,649,0,27468
27469,126500,808,1,27469
27470,216500,679,0,27470
27471,686500,649,0,27471
27472,416500,608,1,27472
27473,216500,525,0,27473
27474,426500,841,0,27474
27475,196500,791,0,27475
27476,136500,701,0,27476
27477,536500,862,0,27477
27478,246500,659,0,27478
27479,356500,852,1,27479
27480,166500,723,1,27480
27481,276500,802,0,27481
27482,246500,659,0,27482
27483,366500,666,1,27483
27484,156500,666,0,27484
27485,246500,738,0,27485
27486,166500,638,0,27486
27487,486500,849,0,27487
27488,116500,581,1,27488
27489,266500,629,0,27489
27490,336500,629,0,27490
27491,196500,585,0,27491
27492,156500,650,0,27492
27493,146500,593,0,27493
27494,566500,744,0,27494
27495,66500,890,1,27495
27496,596500,859,1,27496
27497,166500,839,0,27497
27498,166500,749,1,27498
27499,226500,880,0,27499
27500,226500,585,0,27500
27501,106500,871,0,27501
27502,416500,837,0,27502
27503,476500,783,0,27503
27504,456500,715,0,27504
27505,216500,797,0,27505
27506,186500,644,0,27506
27507,376500,663,0,27507
27508,356500,785,0,27508
27509,506500,650,0,27509
27510,446500,731,0,27510
27511,366500,881,0,27511
27512,446500,866,0,27512
27513,236500,891,0,27513
27514,546500,776,1,27514
27515,186500,687,0,27515
27516,226500,655,0,27516
27517,346500,770,0,27517
27518,566500,894,0,27518
27519,56500,837,0,27519
27520,406500,559,1,27520
27521,246500,630,0,27521
27522,146500,785,0,27522
27523,396500,583,0,27523
27524,216500,619,1,27524
27525,216500,767,0,27525
27526,96500,675,0,27526
27527,286500,579,0,27527
27528,276500,725,0,27528
27529,106500,729,1,27529
27530,226500,810,0,27530
27531,206500,512,1,27531
27532,376500,729,1,27532
27533,156500,678,0,27533
27534,356500,710,0,27534
27535,266500,554,0,27535
27536,726500,503,0,27536
27537,156500,678,1,27537
27538,526500,502,1,27538
27539,366500,848,0,27539
27540,106500,592,1,27540
27541,396500,865,0,27541
27542,106500,529,1,27542
27543,166500,882,0,27543
27544,476500,618,0,27544
27545,246500,608,0,27545
27546,396500,774,0,27546
27547,206500,558,0,27547
27548,246500,622,1,27548
27549,386500,829,0,27549
27550,86500,858,1,27550
27551,726500,644,0,27551
27552,186500,882,0,27552
27553,616500,532,0,27553
27554,276500,616,0,27554
27555,446500,593,0,27555
27556,156500,834,1,27556
27557,336500,610,0,27557
27558,286500,749,1,27558
27559,186500,806,0,27559
27560,276500,834,0,27560
27561,56500,809,0,27561
27562,286500,895,0,27562
27563,256500,831,0,27563
27564,406500,885,1,27564
27565,286500,872,0,27565
27566,466500,668,1,27566
27567,316500,628,0,27567
27568,296500,574,0,27568
27569,206500,591,0,27569
27570,216500,632,0,27570
27571,436500,642,0,27571
27572,166500,820,1,27572
27573,226500,522,0,27573
27574,516500,806,0,27574
27575,106500,818,0,27575
27576,206500,732,0,27576
27577,356500,889,0,27577
27578,256500,789,0,27578
27579,106500,737,0,27579
27580,436500,633,1,27580
27581,306500,578,0,27581
27582,1496500,666,0,27582
27583,736500,769,0,27583
27584,516500,566,0,27584
27585,156500,853,0,27585
27586,356500,753,1,27586
27587,366500,518,1,27587
27588,356500,634,1,27588
27589,276500,888,1,27589
27590,106500,662,0,27590
27591,416500,512,1,27591
27592,416500,691,0,27592
27593,416500,639,0,27593
27594,446500,898,0,27594
27595,236500,725,0,27595
27596,726500,667,0,27596
27597,166500,626,0,27597
27598,396500,657,0,27598
27599,106500,711,0,27599
27600,486500,633,0,27600
27601,566500,722,0,27601
27602,526500,610,0,27602
27603,176500,803,0,27603
27604,446500,617,0,27604
27605,86500,677,0,27605
27606,706500,587,1,27606
27607,126500,576,1,27607
27608,376500,799,0,27608
27609,76500,821,1,27609
27610,676500,866,0,27610
27611,676500,537,0,27611
27612,226500,718,0,27612
27613,156500,604,0,27613
27614,246500,545,0,27614
27615,306500,816,0,27615
27616,716500,785,0,27616
27617,96500,718,0,27617
27618,486500,575,1,27618
27619,256500,804,0,27619
27620,206500,754,0,27620
27621,206500,883,0,27621
27622,436500,596,0,27622
27623,486500,695,0,27623
27624,46500,852,1,27624
27625,406500,611,0,27625
27626,396500,729,0,27626
27627,456500,658,0,27627
27628,576500,605,0,27628
27629,146500,768,0,27629
27630,496500,559,0,27630
27631,366500,736,1,27631
27632,86500,846,0,27632
27633,266500,855,1,27633
27634,466500,827,0,27634
27635,76500,695,0,27635
27636,146500,792,0,27636
27637,226500,764,1,27637
27638,296500,863,1,27638
27639,326500,843,0,27639
27640,326500,802,1,27640
27641,356500,669,0,27641
27642,596500,570,0,27642
27643,306500,676,0,27643
27644,166500,881,1,27644
27645,256500,710,1,27645
27646,266500,873,1,27646
27647,106500,742,0,27647
27648,96500,698,0,27648
27649,476500,813,1,27649
27650,406500,745,0,27650
27651,496500,684,0,27651
27652,376500,691,0,27652
27653,526500,563,0,27653
27654,346500,865,0,27654
27655,166500,867,0,27655
27656,216500,541,0,27656
27657,96500,658,1,27657
27658,456500,668,0,27658
27659,526500,642,1,27659
27660,186500,524,0,27660
27661,176500,649,0,27661
27662,366500,876,1,27662
27663,256500,600,0,27663
27664,446500,521,0,27664
27665,566500,603,0,27665
27666,156500,811,0,27666
27667,256500,822,0,27667
27668,356500,683,0,27668
27669,236500,529,1,27669
27670,176500,703,0,27670
27671,216500,645,1,27671
27672,406500,562,0,27672
27673,356500,869,1,27673
27674,266500,647,0,27674
27675,236500,592,0,27675
27676,446500,647,1,27676
27677,256500,649,0,27677
27678,76500,818,0,27678
27679,366500,548,0,27679
27680,646500,532,1,27680
27681,306500,551,0,27681
27682,256500,856,0,27682
27683,136500,633,0,27683
27684,366500,786,0,27684
27685,86500,803,0,27685
27686,136500,740,0,27686
27687,106500,829,0,27687
27688,416500,888,0,27688
27689,506500,718,0,27689
27690,486500,731,0,27690
27691,116500,786,0,27691
27692,696500,598,0,27692
27693,46500,634,0,27693
27694,376500,798,0,27694
27695,676500,700,0,27695
27696,206500,858,0,27696
27697,116500,893,0,27697
27698,246500,662,0,27698
27699,266500,586,0,27699
27700,386500,601,0,27700
27701,166500,724,1,27701
27702,356500,686,0,27702
27703,166500,663,1,27703
27704,306500,836,0,27704
27705,456500,847,0,27705
27706,386500,802,0,27706
27707,486500,757,0,27707
27708,186500,827,0,27708
27709,126500,600,1,27709
27710,386500,662,0,27710
27711,536500,822,1,27711
27712,416500,635,0,27712
27713,206500,701,1,27713
27714,916500,671,1,27714
27715,646500,577,0,27715
27716,406500,536,0,27716
27717,686500,783,1,27717
27718,216500,756,1,27718
27719,156500,697,0,27719
27720,486500,563,0,27720
27721,136500,528,0,27721
27722,466500,548,0,27722
27723,266500,884,0,27723
27724,66500,813,1,27724
27725,656500,566,0,27725
27726,656500,571,0,27726
27727,406500,716,0,27727
27728,456500,575,0,27728
27729,286500,727,1,27729
27730,726500,868,0,27730
27731,206500,617,0,27731
27732,496500,608,0,27732
27733,166500,812,0,27733
27734,546500,816,0,27734
27735,76500,882,0,27735
27736,526500,535,0,27736
27737,116500,596,0,27737
27738,256500,809,0,27738
27739,186500,875,0,27739
27740,336500,849,0,27740
27741,86500,758,0,27741
27742,226500,781,0,27742
27743,376500,522,0,27743
27744,316500,646,0,27744
27745,206500,780,0,27745
27746,326500,524,0,27746
27747,276500,781,0,27747
27748,206500,851,0,27748
27749,206500,539,1,27749
27750,406500,821,1,27750
27751,166500,863,1,27751
27752,166500,726,0,27752
27753,266500,879,0,27753
27754,296500,615,0,27754
27755,246500,602,0,27755
27756,476500,798,1,27756
27757,96500,853,0,27757
27758,106500,800,1,27758
27759,366500,804,1,27759
27760,286500,723,0,27760
27761,106500,782,0,27761
27762,276500,514,0,27762
27763,186500,535,0,27763
27764,496500,742,0,27764
27765,186500,763,1,27765
27766,146500,555,0,27766
27767,706500,751,0,27767
27768,86500,750,0,27768
27769,356500,780,1,27769
27770,186500,697,1,27770
27771,106500,662,0,27771
27772,486500,537,0,27772
27773,86500,561,0,27773
27774,236500,856,0,27774
27775,296500,817,0,27775
27776,106500,700,0,27776
27777,476500,761,0,27777
27778,136500,776,0,27778
27779,126500,756,0,27779
27780,416500,744,0,27780
27781,266500,657,0,27781
27782,296500,614,0,27782
27783,356500,824,0,27783
27784,566500,697,1,27784
27785,496500,765,0,27785
27786,646500,710,1,27786
27787,236500,668,1,27787
27788,206500,626,1,27788
27789,576500,736,0,27789
27790,96500,734,0,27790
27791,646500,542,0,27791
27792,316500,554,0,27792
27793,606500,555,0,27793
27794,356500,778,0,27794
27795,326500,854,0,27795
27796,286500,804,0,27796
27797,166500,735,0,27797
27798,236500,580,0,27798
27799,296500,595,0,27799
27800,116500,694,0,27800
27801,106500,739,0,27801
27802,296500,549,1,27802
27803,366500,659,0,27803
27804,436500,599,0,27804
27805,236500,552,0,27805
27806,336500,828,0,27806
27807,176500,690,0,27807
27808,156500,578,0,27808
27809,156500,627,0,27809
27810,136500,540,0,27810
27811,326500,611,0,27811
27812,206500,595,0,27812
27813,296500,553,1,27813
27814,126500,749,1,27814
27815,396500,671,1,27815
27816,306500,684,0,27816
27817,546500,855,0,27817
27818,156500,875,1,27818
27819,626500,758,0,27819
27820,496500,646,0,27820
27821,706500,532,0,27821
27822,206500,721,1,27822
27823,536500,819,0,27823
27824,326500,779,0,27824
27825,716500,615,0,27825
27826,676500,648,0,27826
27827,206500,778,1,27827
27828,236500,559,0,27828
27829,326500,533,0,27829
27830,176500,700,0,27830
27831,716500,799,0,27831
27832,136500,560,1,27832
27833,316500,889,0,27833
27834,546500,800,0,27834
27835,126500,704,0,27835
27836,196500,673,0,27836
27837,686500,890,0,27837
27838,456500,830,0,27838
27839,346500,501,0,27839
27840,936500,725,0,27840
27841,216500,578,0,27841
27842,266500,737,0,27842
27843,236500,870,0,27843
27844,486500,649,0,27844
27845,656500,661,0,27845
27846,186500,640,0,27846
27847,266500,891,1,27847
27848,276500,761,0,27848
27849,166500,670,1,27849
27850,106500,643,0,27850
27851,606500,658,0,27851
27852,216500,667,0,27852
27853,726500,619,0,27853
27854,146500,889,0,27854
27855,216500,507,1,27855
27856,396500,685,0,27856
27857,556500,578,0,27857
27858,216500,825,0,27858
27859,326500,878,0,27859
27860,166500,879,1,27860
27861,46500,900,0,27861
27862,356500,617,0,27862
27863,286500,562,1,27863
27864,146500,760,1,27864
27865,76500,625,0,27865
27866,156500,724,1,27866
27867,346500,789,0,27867
27868,336500,861,0,27868
27869,506500,518,1,27869
27870,496500,890,0,27870
27871,286500,567,0,27871
27872,436500,582,0,27872
27873,316500,527,1,27873
27874,376500,854,0,27874
27875,126500,598,0,27875
27876,276500,743,0,27876
27877,456500,511,0,27877
27878,406500,555,1,27878
27879,456500,704,1,27879
27880,176500,625,0,27880
27881,36500,836,1,27881
27882,486500,775,1,27882
27883,316500,523,0,27883
27884,126500,797,1,27884
27885,116500,537,0,27885
27886,396500,606,0,27886
27887,366500,771,0,27887
27888,396500,736,0,27888
27889,386500,858,0,27889
27890,556500,673,0,27890
27891,726500,888,0,27891
27892,416500,866,0,27892
27893,196500,668,0,27893
27894,186500,514,0,27894
27895,216500,750,0,27895
27896,616500,571,0,27896
27897,286500,722,0,27897
27898,156500,780,0,27898
27899,706500,509,0,27899
27900,316500,764,0,27900
27901,166500,691,0,27901
27902,256500,756,1,27902
27903,356500,887,0,27903
27904,486500,891,1,27904
27905,246500,577,0,27905
27906,366500,731,0,27906
27907,456500,636,0,27907
27908,226500,885,0,27908
27909,166500,848,1,27909
27910,266500,772,0,27910
27911,176500,656,0,27911
27912,156500,501,0,27912
27913,296500,516,1,27913
27914,576500,657,0,27914
27915,306500,606,1,27915
27916,586500,677,0,27916
27917,296500,581,0,27917
27918,336500,831,0,27918
27919,696500,891,0,27919
27920,526500,757,0,27920
27921,256500,567,0,27921
27922,706500,715,1,27922
27923,326500,621,1,27923
27924,246500,540,0,27924
27925,266500,754,0,27925
27926,366500,851,0,27926
27927,246500,846,1,27927
27928,486500,733,0,27928
27929,126500,745,1,27929
27930,296500,662,0,27930
27931,96500,757,0,27931
27932,76500,629,1,27932
27933,376500,870,0,27933
27934,666500,847,1,27934
27935,186500,548,0,27935
27936,476500,689,1,27936
27937,176500,519,1,27937
27938,146500,861,1,27938
27939,256500,707,0,27939
27940,346500,710,0,27940
27941,76500,699,0,27941
27942,256500,564,0,27942
27943,266500,561,1,27943
27944,276500,673,0,27944
27945,1456500,896,1,27945
27946,1146500,882,1,27946
27947,296500,655,0,27947
27948,196500,682,0,27948
27949,186500,525,1,27949
27950,356500,688,0,27950
27951,336500,895,0,27951
27952,556500,629,0,27952
27953,526500,777,0,27953
27954,156500,887,0,27954
27955,436500,807,1,27955
27956,696500,545,1,27956
27957,296500,714,0,27957
27958,406500,610,1,27958
27959,126500,678,0,27959
27960,366500,849,0,27960
27961,146500,667,0,27961
27962,326500,562,0,27962
27963,646500,766,1,27963
27964,336500,883,0,27964
27965,206500,688,0,27965
27966,586500,526,1,27966
27967,296500,500,0,27967
27968,276500,665,0,27968
27969,336500,876,0,27969
27970,556500,677,0,27970
27971,316500,624,0,27971
27972,336500,722,0,27972
27973,536500,847,0,27973
27974,166500,678,1,27974
27975,436500,803,0,27975
27976,76500,884,0,27976
27977,226500,880,0,27977
27978,446500,772,1,27978
27979,126500,718,0,27979
27980,226500,881,1,27980
27981,366500,752,0,27981
27982,906500,896,0,27982
27983,1276500,568,1,27983
27984,356500,679,1,27984
27985,306500,609,0,27985
27986,236500,819,0,27986
27987,296500,707,0,27987
27988,226500,714,0,27988
27989,506500,565,0,27989
27990,316500,779,0,27990
27991,456500,632,0,27991
27992,206500,540,0,27992
27993,136500,846,0,27993
27994,156500,887,1,27994
27995,476500,781,1,27995
27996,316500,687,1,27996
27997,326500,877,1,27997
27998,326500,767,0,27998
27999,316500,557,1,27999
28000,126500,527,0,28000
28001,176500,791,0,28001
28002,116500,701,0,28002
28003,416500,816,0,28003
28004,486500,716,1,28004
28005,376500,828,0,28005
28006,126500,571,0,28006
28007,76500,719,0,28007
28008,346500,685,0,28008
28009,336500,709,0,28009
28010,206500,714,0,28010
28011,106500,557,1,28011
28012,286500,873,1,28012
28013,566500,567,0,28013
28014,256500,862,0,28014
28015,586500,627,0,28015
28016,536500,647,0,28016
28017,216500,769,0,28017
28018,406500,701,0,28018
28019,356500,852,0,28019
28020,416500,519,0,28020
28021,76500,634,0,28021
28022,406500,697,0,28022
28023,406500,558,1,28023
28024,686500,500,0,28024
28025,576500,723,0,28025
28026,356500,558,1,28026
28027,206500,732,0,28027
28028,36500,612,1,28028
28029,376500,643,1,28029
28030,246500,573,0,28030
28031,286500,597,0,28031
28032,396500,689,0,28032
28033,206500,552,0,28033
28034,186500,896,0,28034
28035,686500,816,0,28035
28036,376500,860,0,28036
28037,556500,720,1,28037
28038,196500,626,0,28038
28039,356500,599,0,28039
28040,156500,781,0,28040
28041,276500,529,0,28041
28042,546500,730,0,28042
28043,236500,575,1,28043
28044,226500,595,0,28044
28045,156500,847,0,28045
28046,186500,775,0,28046
28047,476500,646,0,28047
28048,346500,826,0,28048
28049,236500,564,1,28049
28050,126500,665,0,28050
28051,726500,601,0,28051
28052,706500,850,0,28052
28053,266500,676,0,28053
28054,516500,501,0,28054
28055,296500,755,0,28055
28056,596500,838,1,28056
28057,256500,849,0,28057
28058,246500,866,0,28058
28059,226500,592,1,28059
28060,396500,527,0,28060
28061,96500,569,0,28061
28062,446500,658,0,28062
28063,766500,798,0,28063
28064,156500,655,0,28064
28065,236500,581,0,28065
28066,256500,784,1,28066
28067,316500,757,0,28067
28068,396500,829,0,28068
28069,266500,723,1,28069
28070,296500,694,0,28070
28071,296500,546,0,28071
28072,386500,801,0,28072
28073,426500,886,0,28073
28074,646500,776,1,28074
28075,566500,868,0,28075
28076,256500,590,1,28076
28077,426500,609,0,28077
28078,146500,506,0,28078
28079,506500,595,0,28079
28080,276500,824,0,28080
28081,86500,563,0,28081
28082,226500,764,0,28082
28083,146500,644,1,28083
28084,296500,691,0,28084
28085,206500,844,0,28085
28086,476500,506,0,28086
28087,546500,867,0,28087
28088,256500,763,0,28088
28089,196500,630,0,28089
28090,506500,850,1,28090
28091,586500,500,0,28091
28092,456500,530,0,28092
28093,276500,871,0,28093
28094,106500,741,0,28094
28095,186500,503,1,28095
28096,206500,527,0,28096
28097,486500,821,0,28097
28098,196500,884,1,28098
28099,156500,668,0,28099
28100,216500,871,1,28100
28101,286500,754,0,28101
28102,266500,886,1,28102
28103,126500,563,0,28103
28104,346500,857,0,28104
28105,116500,705,0,28105
28106,276500,520,1,28106
28107,156500,622,0,28107
28108,306500,716,0,28108
28109,226500,827,0,28109
